ID           Name                                                                               Type           Distribution    Slug                                         Public    Min Disk    Created
239393951    AdClaw 1.0.33 on Ubuntu 24.04 LTS                                                  application    Ubuntu          citedy-adclaw                                false     25          2026-08-01T22:06:21Z
239394530    AdminBolt 1.5.0 on AlmaLinux 9.x                                                   application    AlmaLinux       adminbolt                                    false     25          2026-08-01T22:47:17Z
239441581    Grok Build 0.2.118 on Ubuntu 24.04                                                 application    Ubuntu          grokbuild                                    false     25          2026-08-02T03:29:46Z
239500260    Kimi K3 2-bit on 8x MI300X UD-Q2_K_XL on Ubuntu 24.04                              application    Ubuntu          amddeveloperclou-kimik32biton8xmi            false     2046        2026-08-02T10:15:21Z
239748639    OpenCode 1.18.12 on Ubuntu 24.04                                                   application    Ubuntu          opencode                                     false     25          2026-08-04T05:07:25Z
239847360    Django 6.0.8 on Ubuntu 24.04                                                       application    Ubuntu          django-20-04                                 false     10          2026-08-05T01:47:00Z
239903808    FlowFuse 2.33.2 on Ubuntu 22.04                                                    application    Ubuntu          flowforge-flowfuse                           false     25          2026-08-05T10:38:46Z
240075543    MiniMax-H3 Video+Audio on 8x MI300X FL2VA+Ref2VA on Ubuntu 24.04                   application    Ubuntu          amddeveloperclou-minimaxh3videoau            false     2046        2026-08-06T21:08:17Z
240262363    Spawn Pi 0.1.0 on Ubuntu 24.04 (LTS)                                               application    Ubuntu          openrouter-spawnpi                           false     60          2026-08-08T04:27:00Z
240262364    Spawn claude 0.1.0 on Ubuntu 24.04 (LTS)                                           application    Ubuntu          openrouter-spawnclaude                       false     60          2026-08-08T04:27:00Z
240262562    Spawn Kilo Code 0.1.0 on Ubuntu 24.04 (LTS)                                        application    Ubuntu          openrouter-spawnkilocode                     false     60          2026-08-08T04:27:14Z
240262564    Spawn Cursor 0.1.0 on Ubuntu 24.04 (LTS)                                           application    Ubuntu          openrouter-spawncursor                       false     60          2026-08-08T04:27:15Z
240262703    Spawn Codex 0.1.0 on Ubuntu 24.04 (LTS)                                            application    Ubuntu          openrouter-spawncodex                        false     60          2026-08-08T04:27:27Z
240262731    Spawn Junie 0.1.0 on Ubuntu 24.04 (LTS)                                            application    Ubuntu          openrouter-spawnjunie                        false     60          2026-08-08T04:27:30Z
240263042    Spawn OpenCode 0.1.0 on Ubuntu 24.04 (LTS)                                         application    Ubuntu          openrouter-spawnopencode                     false     60          2026-08-08T04:27:54Z
240263239    Spawn t3code 0.1.0 on Ubuntu 24.04 (LTS)                                           application    Ubuntu          openrouter-spawnt3code                       false     60          2026-08-08T04:28:08Z
240264713    Spawn OpenClaw 0.1.0 on Ubuntu 24.04 (LTS)                                         application    Ubuntu          openrouter-spawnopenclaw                     false     60          2026-08-08T04:29:56Z
240264978    Spawn Hermes 0.1.0 on Ubuntu 24.04 (LTS)                                           application    Ubuntu          openrouter-spawnhermes                       false     60          2026-08-08T04:32:04Z
